UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,TWF,HDF,PWF,OSF,RNF,Machine_failure,Failure_mode
7585,M54584,M,301.76,312.64,1639,24.81,234.4,0,0,0,0,0,0,No_Failure
7586,L54585,L,298.07,308.32,1467,33.36,162.1,0,0,0,0,0,0,No_Failure
7587,L54586,L,302.33,313.31,1614,37.96,30.5,0,0,0,0,0,0,No_Failure
7588,H54587,H,299.71,310.26,1485,30.04,28.9,0,0,0,0,0,0,No_Failure
7589,M54588,M,298.78,307.69,1543,31.49,139.5,0,0,0,0,0,0,No_Failure
7590,L54589,L,299.41,310.15,1331,50.05,203.1,0,0,0,0,0,0,No_Failure
7591,L54590,L,298.43,308.33,1377,33.75,134.9,0,0,0,0,0,0,No_Failure
7592,H54591,H,297.36,306.58,1274,44.4,203.4,1,0,0,0,0,1,TWF
7593,H54592,H,301.55,312.25,1608,38.23,20.3,0,0,0,0,0,0,No_Failure
7594,H54593,H,299.56,310.48,1448,27.7,83.2,0,0,0,0,0,0,No_Failure
7595,M54594,M,301.23,310.75,900,36.67,12.2,0,0,0,0,0,0,No_Failure
7596,H54595,H,300.57,310.22,1587,42.91,90.1,0,0,0,0,0,0,No_Failure
7597,L54596,L,301.1,309.71,1675,57.37,143.9,0,0,1,0,0,1,PWF
7598,M54597,M,295.91,304.1,1354,32.28,234.2,0,1,0,0,0,1,HDF
7599,L54598,L,298.27,308.02,1586,39.15,116.4,0,0,0,0,0,0,No_Failure
7600,M54599,M,301.14,311.93,1462,49.09,95.0,0,0,0,0,0,0,No_Failure
7601,H54600,H,297.45,306.88,1119,52.61,171.9,0,0,0,0,0,0,No_Failure
7602,H54601,H,300.75,312.17,1852,33.51,181.7,0,0,0,0,0,0,No_Failure
7603,M54602,M,297.22,307.01,1463,38.44,43.3,0,0,0,0,0,0,No_Failure
7604,M54603,M,300.03,309.83,1536,51.13,177.2,0,0,0,0,0,0,No_Failure
7605,H54604,H,303.22,312.93,1388,45.11,136.5,0,0,0,0,0,0,No_Failure
7606,H54605,H,301.55,312.53,1447,50.33,128.8,0,0,0,0,0,0,No_Failure
7607,M54606,M,296.3,305.34,1529,51.71,248.3,0,0,0,0,0,0,No_Failure
7608,L54607,L,301.7,311.57,1312,45.54,195.1,0,0,0,0,0,0,No_Failure
7609,L54608,L,303.64,313.1,1805,41.44,206.2,0,0,0,0,0,0,No_Failure
7610,H54609,H,305.59,315.03,1651,33.29,207.8,0,0,0,0,0,0,No_Failure
7611,M54610,M,300.95,310.99,1593,37.56,163.8,0,0,0,0,0,0,No_Failure
7612,M54611,M,297.27,307.16,1474,38.22,6.5,0,0,0,0,0,0,No_Failure
7613,M54612,M,300.87,311.92,1363,51.99,93.2,0,0,0,0,0,0,No_Failure
7614,L54613,L,303.19,313.18,1685,41.76,194.0,0,0,0,0,0,0,No_Failure
7615,L54614,L,299.63,310.18,1610,41.86,45.5,0,0,0,0,0,0,No_Failure
7616,H54615,H,302.09,312.26,1428,30.06,242.2,1,0,0,0,0,1,TWF
7617,L54616,L,298.32,309.72,1305,52.04,1.8,0,0,0,0,0,0,No_Failure
7618,M54617,M,300.74,310.44,1216,32.33,141.3,0,0,0,0,0,0,No_Failure
7619,M54618,M,295.02,304.72,1505,37.15,21.4,0,0,0,0,0,0,No_Failure
7620,H54619,H,298.1,308.84,1455,53.09,192.4,0,0,0,0,0,0,No_Failure
7621,L54620,L,299.99,309.67,1713,48.87,156.1,0,0,0,0,0,0,No_Failure
7622,M54621,M,299.27,309.77,1679,31.5,102.4,0,0,0,0,0,0,No_Failure
7623,L54622,L,297.4,309.74,1507,29.21,25.6,0,0,0,0,0,0,No_Failure
7624,L54623,L,299.0,308.02,1485,37.96,114.3,0,0,0,0,0,0,No_Failure
7625,L54624,L,300.66,312.19,1293,34.24,88.5,0,0,0,0,0,0,No_Failure
7626,L54625,L,299.83,309.34,1691,25.33,47.5,0,0,0,0,0,0,No_Failure
7627,H54626,H,300.12,311.46,1490,32.47,46.5,0,0,0,0,0,0,No_Failure
7628,H54627,H,301.46,312.15,1609,12.52,214.4,0,0,0,0,0,0,No_Failure
7629,L54628,L,299.31,309.91,1712,49.04,83.2,0,0,0,0,0,0,No_Failure
7630,H54629,H,302.72,312.57,1398,48.41,25.1,0,0,0,0,0,0,No_Failure
7631,M54630,M,298.02,307.77,1351,54.1,40.0,0,0,0,0,0,0,No_Failure
7632,M54631,M,303.86,313.13,1944,43.53,167.2,0,0,0,0,0,0,No_Failure
7633,H54632,H,302.23,312.23,1607,35.52,93.5,0,0,1,0,0,1,PWF
7634,M54633,M,299.29,309.1,1450,50.23,14.3,0,0,1,0,0,1,PWF
7635,L54634,L,299.42,309.61,1723,32.99,13.9,0,0,0,0,0,0,No_Failure
7636,L54635,L,300.41,309.0,1445,26.73,15.0,0,0,0,0,0,0,No_Failure
7637,L54636,L,301.2,311.22,1559,38.53,186.5,0,0,0,0,0,0,No_Failure
7638,H54637,H,302.19,313.45,1398,44.11,215.1,1,0,0,0,0,1,TWF
7639,M54638,M,297.32,308.26,1497,31.88,213.8,0,0,0,0,0,0,No_Failure
7640,L54639,L,300.87,310.9,1451,29.52,138.0,0,0,0,0,0,0,No_Failure
7641,L54640,L,295.77,308.33,1365,35.83,99.2,0,0,0,0,0,0,No_Failure
7642,H54641,H,299.65,309.07,1544,44.12,80.3,0,0,0,0,0,0,No_Failure
7643,L54642,L,302.91,312.82,1385,38.55,188.6,0,0,0,0,0,0,No_Failure
7644,M54643,M,297.16,305.71,1604,66.36,204.4,0,0,0,0,0,0,No_Failure
7645,M54644,M,296.8,306.4,1445,38.64,237.5,0,0,0,0,0,0,No_Failure
7646,L54645,L,300.44,312.23,1190,47.51,249.2,1,0,0,1,0,1,TWF
7647,L54646,L,302.77,312.41,1612,25.51,178.4,0,0,0,0,0,0,No_Failure
7648,L54647,L,300.65,309.12,1615,45.87,48.7,0,0,0,0,0,0,No_Failure
7649,L54648,L,296.19,307.06,1906,35.38,243.4,0,0,0,0,0,0,No_Failure
7650,M54649,M,296.63,307.02,1503,39.91,31.0,0,0,0,0,0,0,No_Failure
7651,H54650,H,300.2,311.03,1533,56.87,70.6,0,0,0,0,0,0,No_Failure
7652,L54651,L,297.64,307.34,1586,36.28,210.6,0,0,0,0,0,0,No_Failure
7653,M54652,M,300.27,309.27,1684,26.92,130.4,0,0,0,0,0,0,No_Failure
7654,L54653,L,300.39,310.21,1672,28.48,61.8,0,0,0,0,0,0,No_Failure
7655,L54654,L,299.02,309.58,1557,41.73,132.5,0,0,0,0,0,0,No_Failure
7656,M54655,M,303.63,313.56,1494,41.19,194.9,0,0,0,0,0,0,No_Failure
7657,M54656,M,301.18,311.57,1652,40.77,69.3,0,0,0,0,0,0,No_Failure
7658,M54657,M,302.42,311.89,1487,27.14,126.7,0,0,0,0,0,0,No_Failure
7659,L54658,L,301.84,312.27,1268,60.26,72.7,0,0,0,0,0,0,No_Failure
7660,M54659,M,299.7,309.7,1230,54.65,100.7,0,0,0,0,0,0,No_Failure
7661,L54660,L,299.61,308.91,1447,41.3,53.6,0,0,0,0,0,0,No_Failure
7662,H54661,H,299.4,309.54,1522,24.79,179.0,0,0,0,0,0,0,No_Failure
7663,M54662,M,301.36,310.98,1945,55.84,79.5,0,0,1,0,0,1,PWF
7664,H54663,H,298.7,309.32,1478,51.37,128.2,0,0,0,0,0,0,No_Failure
7665,L54664,L,303.45,314.32,1508,41.03,203.6,0,0,0,0,0,0,No_Failure
7666,L54665,L,298.51,309.01,1427,51.99,35.8,0,0,0,0,0,0,No_Failure
7667,M54666,M,300.43,308.79,1611,35.06,167.4,0,0,0,0,0,0,No_Failure
7668,L54667,L,299.54,308.58,1550,30.4,83.6,0,0,0,0,0,0,No_Failure
7669,M54668,M,299.1,308.46,1385,41.57,123.5,0,0,0,0,0,0,No_Failure
7670,M54669,M,304.34,313.55,1318,24.47,181.2,0,0,0,0,0,0,No_Failure
7671,H54670,H,299.12,308.58,1428,28.9,233.7,0,0,0,0,0,0,No_Failure
7672,L54671,L,299.39,310.32,1348,45.44,217.7,0,0,0,0,0,0,No_Failure
7673,H54672,H,298.67,309.37,1458,42.4,227.7,0,0,0,0,0,0,No_Failure
7674,L54673,L,300.08,309.66,1525,26.18,12.6,0,0,0,0,0,0,No_Failure
7675,L54674,L,299.8,310.39,1410,35.91,106.5,0,0,0,0,0,0,No_Failure
7676,M54675,M,297.76,308.09,1762,26.62,202.7,0,0,0,0,0,0,No_Failure
7677,L54676,L,299.15,309.12,1709,35.11,205.3,0,0,0,0,0,0,No_Failure
7678,H54677,H,301.22,312.37,1459,34.02,106.2,0,0,0,0,0,0,No_Failure
7679,H54678,H,302.05,311.39,1326,49.92,72.2,0,0,0,0,0,0,No_Failure
7680,H54679,H,300.05,310.1,1495,38.43,138.8,0,0,0,0,0,0,No_Failure
7681,H54680,H,300.12,309.07,1476,37.57,188.9,0,0,0,0,0,0,No_Failure
7682,M54681,M,299.28,308.28,1489,36.08,175.0,0,0,0,0,0,0,No_Failure
7683,L54682,L,299.0,307.63,1428,22.79,63.4,0,0,1,0,0,1,PWF
7684,H54683,H,298.16,307.17,1311,39.01,0.1,0,0,0,0,0,0,No_Failure
7685,L54684,L,296.89,306.97,1506,44.83,224.2,0,0,0,0,0,0,No_Failure
7686,H54685,H,298.6,308.29,1437,42.32,112.7,0,0,0,0,0,0,No_Failure
7687,L54686,L,301.81,311.54,1453,46.93,210.6,0,0,0,0,0,0,No_Failure
7688,M54687,M,299.15,308.85,1517,47.41,220.5,0,0,0,0,0,0,No_Failure
7689,L54688,L,299.31,311.08,1488,61.98,237.5,0,0,0,0,0,0,No_Failure
7690,L54689,L,299.27,308.13,1513,28.71,89.3,0,0,0,0,0,0,No_Failure
7691,L54690,L,302.49,311.25,1429,42.35,166.9,0,0,0,0,0,0,No_Failure
7692,L54691,L,298.14,307.3,1565,43.47,150.9,0,0,0,0,0,0,No_Failure
7693,L54692,L,300.55,310.48,1371,36.8,41.5,0,0,0,0,0,0,No_Failure
7694,L54693,L,299.86,310.38,1304,33.68,110.5,0,0,0,0,0,0,No_Failure
7695,L54694,L,300.14,310.75,1340,44.99,108.9,0,0,0,0,0,0,No_Failure
7696,M54695,M,300.49,311.43,1378,44.03,48.3,0,0,0,0,0,0,No_Failure
7697,L54696,L,300.11,310.01,1268,29.47,94.9,0,0,0,0,0,0,No_Failure
7698,H54697,H,301.59,311.19,1195,22.02,110.4,0,0,0,0,0,0,No_Failure
7699,L54698,L,299.94,311.57,1591,35.08,202.3,0,0,0,0,0,0,No_Failure
7700,M54699,M,303.49,310.7,1729,33.27,217.1,0,0,0,0,0,0,No_Failure
7701,L54700,L,300.09,310.15,1600,46.03,181.4,0,0,0,0,0,0,No_Failure
7702,M54701,M,296.59,307.02,1413,30.76,203.7,0,0,0,0,0,0,No_Failure
7703,M54702,M,301.28,313.15,1191,38.22,24.9,0,0,0,0,0,0,No_Failure
7704,M54703,M,300.78,309.12,1535,22.93,140.9,0,0,0,0,0,0,No_Failure
7705,L54704,L,300.07,309.64,1211,24.49,65.5,0,0,0,0,0,0,No_Failure
7706,M54705,M,299.48,308.12,1484,32.31,105.9,0,0,0,0,0,0,No_Failure
7707,L54706,L,295.77,303.97,1356,37.49,177.9,0,0,0,0,0,0,No_Failure
7708,L54707,L,296.11,305.9,1089,31.8,239.6,0,0,0,0,0,0,No_Failure
7709,L54708,L,303.3,314.13,1766,41.43,90.3,0,0,0,0,0,0,No_Failure
7710,M54709,M,298.83,310.03,1274,22.99,146.1,0,0,0,0,0,0,No_Failure
7711,L54710,L,301.93,311.4,1436,37.85,27.1,0,0,0,0,0,0,No_Failure
7712,M54711,M,296.79,307.46,1477,37.97,172.7,0,0,0,0,0,0,No_Failure
7713,L54712,L,297.91,307.71,1415,25.52,60.2,0,0,0,0,0,0,No_Failure
7714,L54713,L,301.36,311.91,1584,42.28,118.7,0,0,0,0,0,0,No_Failure
7715,L54714,L,299.79,310.95,1367,18.31,82.4,0,0,1,0,0,1,PWF
7716,L54715,L,301.08,310.88,1569,33.15,12.8,0,0,0,0,0,0,No_Failure
7717,M54716,M,299.97,311.05,1557,47.87,187.4,0,0,0,0,0,0,No_Failure
7718,H54717,H,299.58,308.37,1252,17.75,156.7,0,0,0,0,0,0,No_Failure
7719,M54718,M,298.64,309.3,1542,46.71,206.9,0,0,0,0,0,0,No_Failure
7720,L54719,L,297.61,308.65,1310,28.34,239.4,1,0,0,0,0,1,TWF
7721,L54720,L,302.81,313.74,1290,34.1,103.9,0,0,0,0,0,0,No_Failure
7722,H54721,H,303.13,311.95,1552,54.07,191.3,0,0,0,0,0,0,No_Failure
7723,L54722,L,297.92,307.72,1426,33.73,78.4,0,0,0,0,0,0,No_Failure
7724,L54723,L,297.79,308.09,1567,56.14,109.5,0,0,0,0,0,0,No_Failure
7725,H54724,H,299.3,309.75,1569,36.95,211.5,1,0,0,0,0,1,TWF
7726,L54725,L,300.68,310.8,1243,39.15,227.3,0,0,0,0,0,0,No_Failure
7727,L54726,L,299.64,311.07,1633,48.42,95.1,0,0,0,0,0,0,No_Failure
7728,L54727,L,301.0,309.7,1551,45.44,203.1,0,0,0,0,0,0,No_Failure
7729,M54728,M,299.9,309.66,1394,41.54,193.8,0,0,0,0,0,0,No_Failure
7730,L54729,L,299.77,308.08,1476,35.37,47.2,0,0,0,0,0,0,No_Failure
7731,M54730,M,304.83,315.45,1638,24.49,158.3,0,0,0,0,0,0,No_Failure
7732,L54731,L,298.95,309.5,1442,24.98,125.5,0,0,0,0,0,0,No_Failure
7733,L54732,L,303.28,316.63,1881,53.13,15.9,0,0,1,0,0,1,PWF
7734,L54733,L,302.89,313.92,1768,56.99,138.4,0,0,1,0,0,1,PWF
7735,H54734,H,301.01,311.34,1521,41.3,247.8,0,0,0,0,0,0,No_Failure
7736,L54735,L,296.15,306.4,1459,22.26,197.3,0,0,0,0,0,0,No_Failure
7737,M54736,M,300.06,309.75,1467,32.28,50.8,0,0,0,0,0,0,No_Failure
7738,L54737,L,298.97,309.1,1392,31.78,55.9,0,0,0,0,0,0,No_Failure
7739,L54738,L,300.04,310.32,1523,34.44,80.7,0,0,0,0,0,0,No_Failure
7740,L54739,L,297.87,305.91,1624,31.15,4.6,0,0,0,0,0,0,No_Failure
7741,M54740,M,301.51,311.71,1257,45.21,18.6,0,0,0,0,0,0,No_Failure
7742,L54741,L,301.97,312.07,1616,42.47,182.0,0,0,0,0,0,0,No_Failure
7743,H54742,H,302.34,314.09,1668,55.8,138.3,0,0,0,0,0,0,No_Failure
7744,H54743,H,299.24,309.1,1603,36.11,176.1,0,0,0,0,0,0,No_Failure
7745,M54744,M,297.88,307.12,1477,42.0,181.0,0,0,0,0,0,0,No_Failure
7746,M54745,M,300.7,310.97,1596,47.41,18.6,0,0,0,0,0,0,No_Failure
7747,M54746,M,303.51,313.59,1734,50.22,239.3,0,0,1,0,0,1,PWF
7748,M54747,M,300.14,310.01,1490,27.65,245.2,0,0,0,0,0,0,No_Failure
7749,L54748,L,300.9,309.63,1504,44.05,8.6,0,0,0,0,0,0,No_Failure
7750,H54749,H,299.53,309.37,1884,41.47,17.2,0,0,0,0,0,0,No_Failure
7751,H54750,H,298.99,308.41,1555,43.03,207.4,0,0,0,0,0,0,No_Failure
7752,L54751,L,301.32,311.1,1319,40.6,153.8,0,0,0,0,0,0,No_Failure
7753,H54752,H,299.79,310.52,1657,57.13,250.9,0,0,0,0,0,0,No_Failure
7754,H54753,H,300.81,310.13,1572,31.09,62.5,0,0,0,0,0,0,No_Failure
7755,L54754,L,301.02,310.79,1382,30.5,201.3,0,0,0,0,0,0,No_Failure
7756,H54755,H,300.7,311.24,1301,31.79,132.7,0,0,0,0,0,0,No_Failure
7757,L54756,L,301.12,310.85,1543,37.1,140.5,0,0,0,0,0,0,No_Failure
7758,L54757,L,298.29,310.9,1489,42.93,52.8,0,0,0,0,0,0,No_Failure
7759,L54758,L,298.17,308.42,1276,35.44,153.5,0,0,0,0,0,0,No_Failure
7760,M54759,M,299.91,308.67,1484,50.06,103.9,0,0,0,0,0,0,No_Failure
7761,L54760,L,299.96,309.12,1473,39.96,55.8,0,0,0,0,0,0,No_Failure
7762,H54761,H,298.96,308.02,1489,39.04,211.8,0,0,0,0,0,0,No_Failure
7763,L54762,L,300.48,309.66,1588,26.7,54.2,0,0,0,0,0,0,No_Failure
7764,L54763,L,301.82,312.35,1183,58.21,76.0,0,0,0,0,0,0,No_Failure
7765,M54764,M,302.38,311.27,1300,39.53,22.0,0,0,0,0,0,0,No_Failure
7766,L54765,L,302.82,312.49,1412,56.37,171.1,0,0,0,0,0,0,No_Failure
7767,M54766,M,297.37,308.51,1739,33.78,71.8,0,0,0,0,0,0,No_Failure
7768,L54767,L,297.67,307.15,1926,48.31,242.3,0,0,1,0,0,1,PWF
7769,H54768,H,299.42,310.09,1501,34.37,187.6,0,0,0,0,0,0,No_Failure
7770,M54769,M,300.16,308.48,1508,58.19,228.0,0,0,0,0,0,0,No_Failure
7771,L54770,L,299.52,309.15,1060,51.21,49.7,0,0,0,0,0,0,No_Failure
7772,L54771,L,298.89,308.01,1663,48.5,161.9,0,0,0,0,0,0,No_Failure
7773,L54772,L,299.39,309.69,1581,32.75,222.6,0,0,0,0,0,0,No_Failure
7774,H54773,H,300.97,309.93,1551,59.07,243.3,1,0,0,0,0,1,TWF
7775,M54774,M,297.34,309.41,1276,60.38,164.5,0,0,0,0,0,0,No_Failure
7776,L54775,L,304.69,313.05,1856,36.2,239.7,1,0,0,0,0,1,TWF
7777,L54776,L,300.04,311.18,1774,41.62,37.3,0,0,0,0,0,0,No_Failure
7778,H54777,H,302.1,312.98,1553,49.27,10.3,0,0,0,0,0,0,No_Failure
7779,L54778,L,298.84,309.15,1679,20.28,117.7,0,0,0,0,0,0,No_Failure
7780,M54779,M,301.15,311.2,1509,51.46,80.3,0,0,0,0,0,0,No_Failure
7781,M54780,M,300.2,312.06,1648,50.24,234.3,0,0,0,0,0,0,No_Failure
7782,L54781,L,301.71,314.18,1265,34.37,4.1,0,1,0,0,0,1,HDF
7783,M54782,M,299.6,309.4,1091,18.08,80.2,0,0,0,0,0,0,No_Failure
7784,L54783,L,303.1,313.26,1271,43.33,88.5,0,0,0,0,0,0,No_Failure
7785,L54784,L,297.02,306.46,1355,28.66,180.4,0,0,0,0,0,0,No_Failure
7786,H54785,H,301.9,310.73,1384,24.12,0.5,0,0,1,0,0,1,PWF
7787,M54786,M,300.24,310.7,1581,43.71,215.0,1,0,0,0,0,1,TWF
7788,H54787,H,297.96,308.21,1454,53.18,236.4,0,0,0,0,0,0,No_Failure
7789,M54788,M,303.9,312.29,1495,37.81,122.5,0,0,0,0,0,0,No_Failure
7790,L54789,L,303.7,314.15,1287,51.85,27.4,0,0,0,0,0,0,No_Failure
7791,M54790,M,295.85,306.14,1271,46.64,12.8,0,0,0,0,0,0,No_Failure
7792,M54791,M,300.35,309.75,1507,26.27,65.4,0,0,0,0,0,0,No_Failure
7793,L54792,L,301.41,310.74,1402,34.46,34.0,0,0,0,0,0,0,No_Failure
7794,L54793,L,300.88,311.31,1501,50.79,127.2,0,0,0,0,0,0,No_Failure
7795,M54794,M,303.03,314.64,1598,34.38,103.8,0,0,0,0,0,0,No_Failure
7796,M54795,M,302.62,313.01,1795,48.19,48.5,0,0,1,0,0,1,PWF
7797,L54796,L,300.53,311.31,1496,35.9,210.8,0,0,0,0,0,0,No_Failure
7798,H54797,H,304.55,313.72,1826,47.21,151.9,0,0,1,0,0,1,PWF
7799,L54798,L,301.87,311.46,1573,44.29,158.5,0,0,0,0,0,0,No_Failure
7800,L54799,L,299.3,309.91,1624,37.52,172.9,0,0,0,0,0,0,No_Failure
7801,L54800,L,298.9,307.54,1690,46.93,218.8,0,0,0,0,0,0,No_Failure
7802,H54801,H,302.49,312.69,1630,18.4,170.8,0,0,1,0,0,1,PWF
7803,L54802,L,298.41,308.91,1356,29.14,33.6,0,0,0,0,0,0,No_Failure
7804,L54803,L,299.18,309.14,1695,35.36,96.9,0,0,0,0,0,0,No_Failure
7805,L54804,L,299.52,309.84,1433,51.73,132.0,0,0,0,0,0,0,No_Failure
7806,M54805,M,300.71,310.77,1554,25.54,46.9,0,0,0,0,0,0,No_Failure
7807,M54806,M,299.61,308.99,1524,39.65,237.9,1,0,0,0,0,1,TWF
7808,L54807,L,297.37,306.19,1706,43.17,63.8,0,0,0,0,0,0,No_Failure
7809,H54808,H,302.32,312.23,1571,42.48,195.3,1,0,0,0,0,1,TWF
7810,L54809,L,299.19,310.5,1250,39.01,240.8,0,0,0,0,0,0,No_Failure
7811,L54810,L,304.04,315.06,1876,33.79,69.5,0,0,0,0,0,0,No_Failure
7812,M54811,M,300.61,310.26,1650,37.53,115.3,0,0,0,0,0,0,No_Failure
7813,M54812,M,302.53,312.17,1401,49.75,62.9,0,0,0,0,0,0,No_Failure
7814,L54813,L,301.26,310.82,1295,33.12,208.1,0,0,0,0,0,0,No_Failure
7815,M54814,M,302.63,312.19,1671,18.41,201.2,0,0,1,0,0,1,PWF
7816,L54815,L,301.14,311.43,1317,44.66,226.0,0,0,0,0,0,0,No_Failure
7817,M54816,M,300.47,311.53,1644,54.96,15.9,0,0,0,0,0,0,No_Failure
7818,M54817,M,302.19,314.45,1692,29.49,187.2,0,0,0,0,0,0,No_Failure
7819,H54818,H,304.97,314.14,1383,53.61,146.7,0,0,0,0,0,0,No_Failure
7820,L54819,L,299.46,310.11,1367,45.21,107.1,0,1,0,0,0,1,HDF
7821,M54820,M,301.59,312.13,1415,28.44,225.0,1,0,0,0,0,1,TWF
7822,M54821,M,299.99,309.66,1322,32.96,219.4,0,0,0,0,0,0,No_Failure
7823,L54822,L,301.01,309.99,1541,32.52,177.0,0,0,0,0,0,0,No_Failure
7824,L54823,L,300.08,310.36,1567,41.69,43.5,0,0,0,0,0,0,No_Failure
7825,H54824,H,295.68,307.8,1631,38.19,65.7,0,0,0,0,0,0,No_Failure
7826,L54825,L,299.6,309.87,1350,51.06,39.5,0,0,0,0,0,0,No_Failure
7827,M54826,M,302.0,311.21,1651,48.49,64.8,0,0,0,0,0,0,No_Failure
7828,L54827,L,298.47,308.31,1322,24.55,195.6,0,0,0,0,0,0,No_Failure
7829,H54828,H,301.84,310.7,1651,25.81,84.4,0,0,0,0,0,0,No_Failure
7830,L54829,L,300.37,310.39,1232,46.14,71.5,0,0,0,0,0,0,No_Failure
7831,H54830,H,299.62,310.3,1782,34.85,63.0,0,0,0,0,0,0,No_Failure
7832,M54831,M,301.81,311.12,1406,38.25,12.8,0,0,0,0,0,0,No_Failure
7833,L54832,L,301.36,308.11,1608,45.47,86.1,0,0,0,0,0,0,No_Failure
7834,M54833,M,300.84,311.12,1622,48.58,23.9,0,0,0,0,0,0,No_Failure
7835,M54834,M,302.03,311.53,1271,27.67,142.2,0,0,0,0,0,0,No_Failure
7836,L54835,L,300.41,309.66,1650,17.78,46.8,0,0,0,0,0,0,No_Failure
7837,L54836,L,296.71,305.95,1401,38.87,68.7,0,0,0,0,0,0,No_Failure
7838,M54837,M,299.24,309.64,1445,31.45,121.0,0,0,0,0,0,0,No_Failure
7839,M54838,M,296.39,305.98,1379,40.66,96.4,0,0,0,0,0,0,No_Failure
7840,L54839,L,301.31,312.25,1790,39.11,81.3,0,0,0,0,0,0,No_Failure
7841,H54840,H,301.79,312.74,1289,30.25,242.0,1,0,0,0,0,1,TWF
7842,L54841,L,301.88,311.61,1577,60.87,14.8,0,0,0,0,0,0,No_Failure
7843,L54842,L,300.98,310.46,1388,40.17,222.7,1,0,0,0,0,1,TWF
7844,M54843,M,301.94,312.06,1696,34.26,234.9,0,0,0,0,0,0,No_Failure
7845,L54844,L,296.85,306.7,1918,41.01,244.9,0,0,0,0,0,0,No_Failure
7846,L54845,L,299.78,308.03,1387,45.3,218.1,0,0,0,0,0,0,No_Failure
7847,M54846,M,297.17,309.08,1525,33.67,204.9,0,0,0,0,0,0,No_Failure
7848,L54847,L,299.28,310.0,1431,63.2,59.9,0,0,1,0,0,1,PWF
7849,L54848,L,303.23,312.77,1687,24.77,45.6,0,0,0,0,0,0,No_Failure
7850,M54849,M,302.19,310.27,1455,25.47,152.5,0,0,1,0,0,1,PWF
7851,M54850,M,301.32,311.14,1663,24.01,135.5,0,0,0,0,0,0,No_Failure
7852,H54851,H,299.64,309.05,1428,40.04,182.4,0,0,0,0,0,0,No_Failure
7853,M54852,M,298.01,307.95,1904,44.73,29.7,0,0,0,0,0,0,No_Failure
7854,L54853,L,300.37,308.21,1106,36.7,72.4,0,0,0,0,0,0,No_Failure
7855,L54854,L,302.22,311.75,1568,44.7,170.1,0,0,0,0,0,0,No_Failure
7856,M54855,M,300.82,310.41,1498,44.57,154.8,0,0,0,0,0,0,No_Failure
7857,L54856,L,296.83,306.64,1492,36.39,88.2,0,0,0,0,0,0,No_Failure
7858,L54857,L,300.21,309.97,1551,44.27,37.5,0,0,0,0,0,0,No_Failure
7859,H54858,H,296.17,306.23,1511,38.04,217.0,1,0,0,0,0,1,TWF
7860,M54859,M,301.61,313.13,1539,35.91,210.3,0,0,0,0,0,0,No_Failure
7861,M54860,M,298.61,308.1,1573,35.01,37.0,0,0,0,0,0,0,No_Failure
7862,L54861,L,297.55,306.64,1815,42.33,189.6,0,0,0,0,0,0,No_Failure
7863,L54862,L,301.64,309.91,1002,52.18,35.9,0,0,0,0,0,0,No_Failure
7864,L54863,L,301.12,310.61,1832,27.95,114.2,0,0,0,0,0,0,No_Failure
7865,M54864,M,300.46,309.06,1961,35.2,117.9,0,0,0,0,0,0,No_Failure
7866,L54865,L,304.38,315.34,1185,41.63,101.7,0,0,0,0,0,0,No_Failure
7867,L54866,L,301.27,311.17,1509,57.57,86.6,0,0,1,0,0,1,PWF
7868,L54867,L,298.71,309.65,1747,44.32,118.3,0,0,0,0,0,0,No_Failure
7869,M54868,M,301.04,312.5,1665,31.87,180.1,0,0,0,0,0,0,No_Failure
7870,M54869,M,299.43,308.56,1802,30.76,83.8,0,0,0,0,0,0,No_Failure
7871,L54870,L,302.53,312.19,1567,49.85,146.8,0,0,0,0,0,0,No_Failure
7872,L54871,L,300.56,311.89,1134,36.86,90.7,0,0,0,0,0,0,No_Failure
7873,L54872,L,300.76,310.95,1735,27.69,245.7,0,0,0,0,0,0,No_Failure
7874,L54873,L,297.12,307.64,1614,50.14,173.0,0,0,0,0,0,0,No_Failure
7875,M54874,M,300.12,311.16,1764,43.08,215.6,0,0,0,0,0,0,No_Failure
7876,L54875,L,299.89,310.78,1224,28.06,109.3,0,0,0,0,0,0,No_Failure
7877,M54876,M,297.95,308.36,1281,26.6,64.9,0,0,0,0,0,0,No_Failure
7878,M54877,M,299.56,310.95,1503,18.32,20.0,0,0,0,0,0,0,No_Failure
7879,H54878,H,300.87,310.8,1740,33.78,206.7,0,0,0,0,0,0,No_Failure
7880,H54879,H,299.99,310.51,1790,43.05,176.6,0,0,0,0,0,0,No_Failure
7881,L54880,L,297.18,307.0,1369,49.61,207.8,1,0,0,0,0,1,TWF
7882,L54881,L,299.45,310.47,1427,44.25,171.8,0,0,0,0,0,0,No_Failure
7883,L54882,L,299.06,308.36,2017,26.95,9.6,0,0,0,0,0,0,No_Failure
7884,M54883,M,300.39,308.7,1400,37.16,107.5,0,0,0,0,0,0,No_Failure
7885,L54884,L,300.17,310.83,1622,54.29,83.9,0,0,0,0,0,0,No_Failure
7886,L54885,L,299.18,308.16,1419,34.88,109.7,0,0,0,0,0,0,No_Failure
7887,L54886,L,299.1,307.98,1585,47.69,169.0,0,0,0,0,0,0,No_Failure
